2.378955531424298275e+00,1.084778907046577423e+00,1.009289586388473214e+00,9.754091855145412548e-01,9.220399703872852459e-01,9.351281827007319469e-01
1.084778907046577423e+00,3.072463058049445639e+00,1.473006747699814101e+00,2.141572914498081293e+00,1.471482711781814112e+00,6.880938490744237246e-01
1.009289586388473214e+00,1.473006747699814101e+00,2.291161483576159785e+00,1.436297078431299390e+00,1.411665337324332858e+00,9.254210328100592742e-01
9.754091855145412548e-01,2.141572914498081293e+00,1.436297078431299390e+00,1.860076465426808046e+00,1.356561502758342641e+00,6.854611107117458690e-01
9.220399703872852459e-01,1.471482711781814112e+00,1.411665337324332858e+00,1.356561502758342641e+00,1.391428079262375439e+00,6.797355606407613493e-01
9.351281827007319469e-01,6.880938490744237246e-01,9.254210328100592742e-01,6.854611107117458690e-01,6.797355606407613493e-01,1.598755393646382528e+00
