5.638653354590813294e+00,6.186660946620559098e-01,6.237699302127561740e-01,6.014786015378266182e-01,3.898090543357460858e-01,4.852456319013568331e-01
6.186660946620559098e-01,5.620444120561368884e+00,4.345225579556934448e-01,4.810998649911730207e-01,3.644220076901145688e-01,3.462196277084562679e-01
6.237699302127561740e-01,4.345225579556934448e-01,3.452256003426051212e+00,1.058161836876008843e+00,7.343309843307148643e-01,5.797320946092111571e-01
6.014786015378266182e-01,4.810998649911730207e-01,1.058161836876008843e+00,3.812837131957360182e+00,7.620231190833735013e-01,4.572663372705809692e-01
3.898090543357460858e-01,3.644220076901145688e-01,7.343309843307148643e-01,7.620231190833735013e-01,3.620498318270523264e+00,5.918358782574744126e-01
4.852456319013568331e-01,3.462196277084562679e-01,5.797320946092111571e-01,4.572663372705809692e-01,5.918358782574744126e-01,4.303907653804564859e+00
